video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,durationSecs,tagCount
01ZXMrPGMyA,The New York Times,Watch Mike Faist and Josh O’Connor Spar Over Churros in ‘Challengers’ | Anatomy of a Scene,"Churros have never tasted more bitter than in this scene from “Challengers.”

In this sequence, which takes place at Stanford, the character Art (Mike Faist), who is attending the university, reconnects with his dear friend Patrick (Josh O’Connor), who has left education to become a tennis pro. Not present in the scene, yet hanging over it, is Tashi (Zendaya), the woman at the center of their complicated triangle.

At this moment, Tashi is dating Patrick, but in this scene, Art is trying to throw a wrench into the relationship. The sequence takes place at the university canteen where the two are chatting over churros. Narrating the sequence, the director Luca Guadagnino said that what is playing out is “a game of rivalry sparkling between these two young boys over Tashi, but at the same time, a jealousy that ignites the relationship also because, probably, these two guys are also jealous of one another.”

That tension is played out in the way that Guadagnino shoots the sequence, holding on a long two-shot as the friends discuss Tashi, then cutting when Patrick realizes the game of manipulation that Art is playing.

“The main guideline in thinking of this movie and the mise en scène was the classic old Hollywood screwball comedy kind of grammar,” Guadagnino said. “Those great movies were all using, in a beautiful way, the stillness of framing to let the performance breathe in all its ambiguities, in all its unspoken conflicts.”

Read the New York Times review: nyti.ms/3UAveA8
Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['movies', 'challengers', 'zendaya', 'mike faist', ""josh o'connor"", 'luca guadagnino', 'challengers movie', 'anatomy of a scene', 'the new york times', 'new york times video', 'nytvideo', 'zendaya movie', 'zendaya movies', 'zendaya tennis movie', 'tennis movie', 'scooptag:100000009434686']",2024-04-26 15:00:02,462480.0,11232.0,0.0,342.0,PT2M45S,hd,true,165.0,16
UDOuiqZqygY,The New York Times,‘How Do You Get a Job When You Can’t Take a Shower?’ | NYT Opinion,"Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['Why are there so many homeless people in America?', ""Can you get arrested for sleeping in public if you're homeless?"", ""Is it illegal to camp in public spaces if you're homeless?"", 'Why do some cities issue fines for sleeping in public parks?', 'Will the supreme court make homelessness a crime?', 'Where do homeless people go if there is no shelter?', 'Invisible People', 'Homelessness', 'Homeless', 'The New York Times Opinion', 'NYT Opinion Video', 'Opinion Video', 'Grants Pass Supreme Court Case', 'NYT Opinion']",2024-04-16 17:02:00,18626.0,538.0,0.0,85.0,PT1M,hd,true,60.0,14
SE_S-dY5ZHM,The New York Times,Criminalizing Homelessness Won't Make It Go Away | NYT Opinion,"If you live in one of America’s cities, you probably see homeless people all the time. You might pass them on your way to work. Maybe you avoid eye contact. If they ask you for money, maybe you pretend you didn’t hear, and walk on by.

But what if you stopped and listened to what they have to say?

As you’ll see in the Opinion video above, you might find their stories of landing on the streets strikingly relatable. Such accounts reveal a hard truth about our country: Amid an affordable housing crisis, where 70 percent of all extremely low-income families today pay more than half their income on rent, becoming homeless is easier than we’d like to think.

That’s what Mark Horvath discovered firsthand in 1995, when he lost his job and wound up homeless for eight years. He started interviewing people on the street in 2008, and began sharing those stories on his YouTube channel, Invisible People. He wanted to try to help viewers who might ignore their homeless neighbors see them not with scorn, or indifference, but empathy.

These stories are even more important today, as a record number of people experience homelessness and face increasing threats from the law. On April 22, the Supreme Court is set to hear the case of Johnson v. Grants Pass, the most significant case in decades about homeless people’s rights. The case will determine whether cities can arrest or fine the homeless — even if there’s no other shelter. As the homeless plaintiffs wrote, this would be “punishing the city’s involuntarily homeless residents for their existence.”

Every homeless person’s path is complicated, and in this video, we haven’t remotely captured anyone’s whole story. Yes, some are addicts, some are mentally ill, some have made unwise choices, and some are simply unlucky. Some are many of those things. But all of them argue that in the hardest moment of their lives, they have been largely abandoned, and even punished, by the rest of us. So we hope you’ll do more than dismiss, or judge, the people in this video, and instead listen to them.

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['Why are there so many homeless people in America?', ""Can you get arrested for sleeping in public if you're homeless?"", ""Is it illegal to camp in public spaces if you're homeless?"", 'Why do some cities issue fines for sleeping in public parks?', 'Will the supreme court make homelessness a crime?', 'Where do homeless people go if there is no shelter?', 'Invisible People', 'Homelessness', 'Homeless', 'The New York Times Opinion', 'NYT Opinion Video', 'Opinion Video', 'Grants Pass Supreme Court Case', 'NYT Opinion']",2024-04-16 17:00:26,110235.0,5726.0,0.0,1050.0,PT5M41S,hd,true,341.0,14
XUhwTVvnq14,The New York Times,Watch a Sniper Scene From ‘Civil War’ | Anatomy of a Scene,"In this sequence from the writer and director Alex Garland’s latest film, “Civil War,” about a modern-day conflict that has broken out in America, journalists making their way to Washington, D.C., stumble across a field set up with Christmas decorations. But the situation couldn’t be less festive. A sniper is set up in a house on a hill above the field. And men in uniform are trying to take the sniper down.

Discussing the scene and its surrealist imagery in his narration, Garland said that in scouting locations, he and his crew came across decorations that were intact more or less as you see them in the film. He said they initially belonged to “a guy who’d put on a winter wonderland festival. People had not dug his winter wonderland festival and he’d gone bankrupt. And he decided just to leave everything just strewn around on a farmer’s field.”

Garland’s aim for the sequence, he said, was to show that “when things get extreme, the reasons why things got extreme no longer become relevant. And the knife edge of the problem is all that really remains relevant.”

Read the New York Times review: https://nyti.ms/3JemARy
Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['movies', 'civil war', 'kirsten dunst', 'alex garland', 'anatomy of a scene', 'the new york times', 'new york times movies', 'new york times video', 'nytvideo', 'civil war movie', 'scooptag:100000009409492']",2024-04-12 15:00:34,292138.0,3162.0,0.0,503.0,PT3M2S,hd,false,182.0,11
bVGijXoBOJA,The New York Times,Watch an Elaborate One-Shot Montage in ‘Música’ | Anatomy of a Scene,"What’s the best way to narratively portray a life that has become nearly impossible to manage? How about with a one-take montage sequence that seems nearly impossible to pull off?

That’s what Rudy Mancuso goes for in his debut feature, “Música” (streaming on Amazon Prime Video), which he directed, composed, co-wrote (with Dan Lagana) and stars in.

The character he plays, Rudy, has been dividing his attention between the three closest women in his life: his girlfriend, Haley (Francesca Reale), with whom he’s hit difficult times; his mother, Maria (Maria Mancuso), and a new woman he is getting to know, Isabella (Camila Mendes). He’s lying to all three. “On the page, it was actually called the ‘Rhythm of Lies,’” Mancuso said in his narration.

The scene is shot on a warehouse stage, with sets flying in and out to represent the different encounters Rudy has with these women. He moves from setup to setup, changing his clothes along the way, with lighting cues syncopated to the music. (Watch for that moment where Rudy starts a kiss with one woman, freezes in place and finishes the kiss with another woman.)

Mancuso said that he and his crew needed half a day of rehearsal and a half a day of shooting 14 takes to pull it all off along.

“This would not have been possible without the hard work of my production designer, Patrick Sullivan, and my amazing DP, Shane Hurlbut,” he said.

Read the New York Times review: https://nyti.ms/3VSsrUb
Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['movies', 'musica', 'rudy mancuso', 'musica movie', 'anatomy of a scene', 'the new york times', 'new york times video', 'nytvideo', 'scooptag:100000009395965']",2024-04-09 17:00:31,17587.0,402.0,0.0,20.0,PT4M24S,hd,true,264.0,9
5X6YtemP9hg,The New York Times,The Deep State Is Awesome | NYT Opinion #shorts #deepstate,"Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.",,2024-03-26 17:03:00,15368.0,366.0,0.0,80.0,PT58S,hd,true,58.0,0
D9P196Fm0lM,The New York Times,The Deep State Is Kind of Awesome | NYT Opinion,"As America closes in on a major election, mistrust is brewing around the mysterious government entity that’s now denounced in scary-sounding terms — “the deep state” and “the swamp.” What do those words even mean? Who exactly do they describe?

We went on a road trip to find out. As we met the Americans who are being dismissed as public enemies, we discovered that they are … us. They like Taylor Swift. They dance bachata. They go to bed at night watching “Star Trek” reruns. They go to work and do their jobs: saving us from Armageddon.

Sure, our tax dollars pay them, but as you’ll see in the video above, what a return on our investment we get!

When we hear “deep state,” instead of recoiling, we should rally. We should think about the workers otherwise known as our public servants, the everyday superheroes who wake up ready to dedicate their careers and their lives to serving us. These are the Americans we employ. Even though their work is often invisible, it makes our lives better.

But if Donald Trump is re-elected and enacts Schedule F, that could change. He would have the power to eviscerate the so-called deep state and replace our public servants with people who work for him, not us.

In the video above, you’ll meet a few of our hard-working American public servants, and we hope you’ll agree that they’re not scary at all. In fact, they’re kind of awesome.

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['What do American politicians mean when they refer to the deep state?', 'Who actually works for the deep state?', 'What is the deep state?', 'What does the deep state do?', 'Why does Donald Trump want to get rid of the deep state?', 'How big is the US federal government?', 'Donald Trump', 'The Deep State', 'The U.S. Federal Government', 'The New York Times', 'NYT Opinion', 'NYT Opinion Video']",2024-03-26 17:00:13,81875.0,3296.0,0.0,861.0,PT6M12S,hd,true,372.0,12
r3JOyz7_4vA,The New York Times,We Talked to 25 Doctors. Here’s How Paperwork Turns Deadly. | NYT Opinion #healthcare,"Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['Can health insurance companies override decisions made by doctors in the U.S.?', 'Why do so many doctors hate prior authorization?', 'What kinds of problems does prior authorization cause?', 'Why does my treatment keep requiring prior authorization?', 'What is prior authorization?', 'Can prior authorization cause deadly delays in health care?', 'Prior Authorization', 'Health Insurance in The U.S.', 'For-profit health care', 'The New York Times', 'The NYT Opinion', 'NYT Opinion Video', 'Health Care']",2024-03-14 17:03:00,14727.0,577.0,0.0,42.0,PT1M,hd,true,60.0,13
9s3CN5EafNs,The New York Times,Denying Your Health Care Is Big Business in America | NYT Opinion,"Should your insurance company be allowed to stop you from getting a treatment — even if your doctor says it’s necessary?

Doctors are often required to get insurance permission before providing medical care. This process is called prior authorization and it can be used by profit-seeking insurance companies to create intentional barriers between patients and the health care they need.

At best, it’s just a minor bureaucratic headache. At worst, people have died.

Prior authorization has been around for decades, but doctors say its use has increased in recent years and now rank it as one of the top issues in health care.

To produce the Opinion Video above, we spoke to more than 50 doctors and patients. They shared horror stories about a seemingly trivial process that inflicts enormous pain, on a daily basis. The video also explains how a process that is supposed to save money actually inflates U.S. health care costs while enriching insurance companies.

Prior authorization has come under intense scrutiny in Congress in the past few years, but bipartisan proposals have repeatedly stalled. Under public pressure, some insurance companies — like United Healthcare and Cigna — have said they would reduce the use of prior authorization. And in January, the Biden administration finalized a plan to put limited guardrails around this practice. But doctors say that these efforts only scratch the surface and should go further.

This issue is ultimately about the role of insurance companies in American health care: Should they have more power than your doctor to decide what’s medically best for you?

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['Can health insurance companies override decisions made by doctors in the U.S.?', 'Why do so many doctors hate prior authorization?', 'What kinds of problems does prior authorization cause?', 'Why does my treatment keep requiring prior authorization?', 'What is prior authorization?', 'Can prior authorization cause deadly delays in health care?', 'Prior Authorization', 'Health Insurance in The U.S.', 'For-profit health care', 'The New York Times', 'The NYT Opinion', 'NYT Opinion Video', 'Health Care']",2024-03-14 17:00:14,302279.0,11596.0,0.0,2740.0,PT8M38S,hd,true,518.0,13
NAtJ2lLNenE,The New York Times,How an Argument Resonates in ‘Anatomy of a Fall’ | Anatomy of a Scene,"A couple has an argument that escalates in this scene from “Anatomy of a Fall,” the drama from Justine Triet that won the Palme d’Or at Cannes in 2023, then went on to receive five Oscar nominations this year, including best picture.

In the film, the couple’s fight begins as audio that is presented in court where Sandra (Sandra Hüller) is on trial for the death of her husband, Samuel (Samuel Theis).

Then, Triet makes the choice to show visuals of the fight, rather than only providing us the sound. We move from the courtroom into this domestic scene in the kitchen. Narrating the sequence, she explained that “sound has the power to give the perfect illusion of the present,” so she wanted to add visuals to give a more complete picture of the fractures between these two people.

Triet decided to shoot the scene with two cameras, “not to lose any of their energy,” she said. And she wanted to the scene to take place during daylight, with the sun shining through a window.

“Often, very dramatic, intimate scenes are used to being filmed at night, as if intimacy were separate from the rest of life,” she said. “And here, I choose the opposite. And the contrast between light and violence is even stronger for me.”

Read the New York Times review here: https://nyti.ms/3UZDBWA
Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['movies', 'anatomy of a fall', 'anatomy of a scene', 'justine triet', 'sandra huller', 'the new york times', 'new york times video', 'nytvideo', 'scooptag:100000009336123', 'oscar nominees']",2024-03-01 18:00:11,138968.0,2593.0,0.0,147.0,PT5M36S,hd,true,336.0,10
m32Mp-OuGVg,The New York Times,They’re Programmed to Work — What Happens If They Stop? | Hardly Working - Total Refusal | Op-Docs,"In this short documentary, a laundress, a stablehand, a street sweeper and a carpenter are observed with ethnographic precision. They are nonplayer characters, or NPCs, in the blockbuster Wild West-themed video game Red Dead Redemption 2, and many of them are trapped in work.

NPCs populate the gaming world as background extras. They simulate being alive, but their rhythm of life is controlled by looped activities — which they exercise tirelessly and repetitively into infinity.

These NPCs are Sisyphean machines, programmed to get stuck in the routines of everyday life without results. Occasionally, the NPCs glitch, breaking their cycles and revealing their own flawedness. In these moments, they seem touchingly human.

We’re an artist collective whose work explores contemporary computer and video games. Here, we reflect on the question of work and what’s supposed to be normal. Despite the game’s turn-of-the-century setting, the labor routines, activity patterns — as well as bugs and malfunctions — paint a vivid analogy for how workers today toil under capitalism.

Can we, the nonplayer characters of a political economy that controls, exploits and alienates us, find a way to rebel against the absurdity of our own activities?

- Film and Text by Total Refusal (https://totalrefusal.com/, @totalrefusal) The collective explores the field of contemporary video and computer games through artistic interventions.

More from The New York Times Video: 
Op-Docs: https://www.nytimes.com/column/op-docs
Subscribe: http://bit.ly/U8Ys7n​​
Watch all of our videos here: http://nytimes.com/video​​
----------
Op-Docs is a forum for short, opinionated documentaries by independent filmmakers. Learn more about Op-Docs and how to submit to the series. Follow The New York Times Opinion section on Facebook, Twitter and Instagram (@NYTopinion).","['what are npcs?', 'what are nonplayer characters?', 'how are video games designed?', 'what is capitalism?', 'what are the critiques of capitalism?', 'what happens in red dead redemption 2?', 'total refusal', 'hardly working', 'red dead redemption 2', 'nonplayer characters', 'nonplayable characters', 'npcs', 'video games', 'RDR2', 'capitalism', 'critiques of capitalism', 'economics', 'labor', 'workers', 'short film', 'nyt op-docs', 'op-docs', 'documentary', 'ethnography', 'video game commentary']",2024-02-23 23:30:14,57612.0,2062.0,0.0,283.0,PT20M21S,hd,true,1221.0,25
xb9HkiNH0bs,The New York Times,How a Domestic Scene Creates Dread in ‘The Zone of Interest’ | Anatomy of a Scene,"This sequence from “The Zone of Interest,” which is nominated for five Academy Awards, including best picture, observes a weekday at the home of Rudolf Höss, the commandant of the concentration camp Auschwitz. That home is positioned directly next door to the camp. In the kitchen, Rudolf’s wife, Hedwig, sits and gossips with friends. In another room, Rudolf meets with the engineers of a crematory. But the scene primarily follows Aniela, a young Polish girl who works in the home, preparing a glass of schnapps to celebrate the commandant’s birthday, and delivering boots to him during his meeting.

Discussing the scene, the film’s director, Jonathan Glazer, said that he chose to follow Aniela, rather than the main characters, “because it’s really one of the only times in the film where we can see and connect and spend time with, essentially, a victim of these atrocities.”

He explained that he chose to use multiple cameras to shoot the scene, and the film overall, because “I really didn’t want to have sort of the artificial construction of a conventional film to tell this story. Rather, to view them anthropologically, as if we were a fly on the wall.”

Read the New York Times review: https://nyti.ms/4bKRyxJ
Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['movies', 'the zone of interest', 'jonathan glazer', 'sandra huller', 'zone of interest', 'oscar movies', 'holocaust movies', 'anatomy of a scene', 'the new york times', 'new york times video', 'nytvideo', 'scooptag:100000009326560']",2024-02-23 18:00:34,353359.0,4130.0,0.0,367.0,PT3M6S,hd,true,186.0,12
uetJ_hoiACg,The New York Times,Palestinian Photojournalist Motaz Azaiza Captured Gaza’s Suffering. But ‘Nothing Changed.’,"When war broke out in Gaza on Oct.7, Motaz Azaiza, a Palestinian photographer, turned his camera to covering pain and loss in a territory under siege. In doing so, he attracted millions of followers — documenting the war while also trying to survive it.

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['gaza strip', 'gaza', 'gaza israel conflict', 'palestine and israel', 'palestine', 'new york times', 'NYT', 'motaz azaiza', 'qatar', 'israel', 'hamas', 'israel hamas war']",2024-02-22 15:03:29,21794.0,1613.0,0.0,270.0,PT5M35S,hd,false,335.0,12
h3SoKftQSFs,The New York Times,To Become a Lion | Op-Docs,"I was born in Sydney, Australia, as the only child of parents who immigrated from China with little financial security or knowledge of English. I spent most of my childhood in Sydney’s Chinatown, by my mother’s side during school holidays as she worked the checkout at a Chinese supermarket.

As a child I was mystified by the magnificent lions that would appear, as if from nowhere, on the streets of Chinatown and the Sydney suburbs. I would watch with awe as they performed elaborate dances during cultural events.

My work as a filmmaker is dedicated to Australian immigrant communities like the one I grew up in. When I was commissioned by the Powerhouse Museum to direct this short documentary, I discovered that almost every Asian person I spoke to has a friend or a family member in the lion dancing community.

The commitment of lion dancers to their craft is astounding, and I want to draw attention to the people inside the performance, people who dedicate a significant part of their lives to this tradition.

- Film and Text by David Ma (https://www.instagram.com/davidmaa/?hl=en). This short film was commissioned by the Powerhouse Museum (https://www.instagram.com/powerhousemuseum/).

More from The New York Times Video: 
Op-Docs: https://www.nytimes.com/column/op-docs
Subscribe: http://bit.ly/U8Ys7n​​
Watch all of our videos here: http://nytimes.com/video​​
----------
Op-Docs is a forum for short, opinionated documentaries by independent filmmakers. Learn more about Op-Docs and how to submit to the series. Follow The New York Times Opinion section on Facebook, Twitter and Instagram (@NYTopinion).","['what is lion dancing?', ""what's the history of lion dancing?"", 'lion dancing', 'lion dance', 'lunar new year', 'chinese new year', 'martial arts', 'lion dancing with poles', 'kung fu', 'folklore', 'tradition', 'evolution of lion dance', 'lion costumes', 'chinatown', 'chinatown sydney', 'sydney', 'australia', 'china', 'immigrant communities', 'chinese diaspora', 'martial arts master', 'short film', 'david ma', 'powerhouse museum', 'nyt op-docs']",2024-02-20 23:30:07,41789.0,2062.0,0.0,65.0,PT6M1S,hd,false,361.0,25
Gh0R_eg225c,The New York Times,How Scorsese Moves the Camera With Purpose in ‘Killers of the Flower Moon’ | Anatomy of a Scene,"To tell the sweeping story of the Osage murders of the 1920s in “Killers of the Flower Moon” (nominated for 10 Oscars, including best picture), the director Martin Scorsese opted mostly not to sweep the camera along with the narrative.

“Dealing with the landscape and the period, I tended to have more stable images,” he said during a video interview, “images that were almost like old photographs in a way.”

But one key moment called for a change. As investigators go to Oklahoma to look into the Osage murders and disappearances, they drill down to a group of individuals they think are involved. And in this scene, the lawmen converge to arrest one person they believe they can get information from, Ernest Burkhart, played by Leonardo DiCaprio.

As Ernest sits in a pool hall/barbershop, investigators descend on the space to surround him.

“Since the characters are all circling around each other in the movie, and since the circle gets tighter and tighter, my drawing for the shot was simply a circle with an arrow. That was it,” Scorsese said.

What follows is what the director called “a circular ballet,” with the camera continually moving around Ernest as he turns repeatedly, along with investigators moving in on him from different directions.

“That was one of the most enjoyable moments, laying out that shot,” he said.

The film then cuts to an interrogation room, with Ernest on one side of the frame, investigators on the other. This returns the movie back to more stable images, but with depth. The wide shot looks almost as if it’s playing out on a stage, the players shown full body and arranged in a kind of uneasy tableau.

“Once scenes and stories like this end up in police stations or interrogation rooms, I find the images become flat and uninteresting,” Scorsese said. “And so I said, let’s be dealing with angles that are boring into the characters. Not boring images, but boring, like really focused on them.”

Scorsese made the shots more head on, but also employs a passing-of-time technique that he said was inspired by the 1947 Michael Powell and Emeric Pressburger drama “Black Narcissus.” At one moment during the interrogation, the scene cuts to Ernest in a medium shot and fades to black. Then it fades right back in on him standing in the same place.

”We may have faded away for an hour to two hours,” Scorsese said. “You don’t expect to come fading back in on the same image,” he said.

In telling this story, the filmmaker concluded, “what I had to do was fight a tendency to over-design camera interpretation. In so doing, a tension is held in the frame.”

Read the New York Times review here: https://nyti.ms/3SYXPP1
Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['movies', 'martin scorsese', 'killers of the flower moon', 'apple', 'leonardo dicaprio', 'leo dicaprio', 'lily gladstone', 'the new york times', 'new york times video', 'nytvideo', 'anatomy of a scene', 'scooptag:100000009317315']",2024-02-16 18:00:06,149607.0,1635.0,0.0,69.0,PT3M14S,hd,true,194.0,12
raH7fE7jj4U,The New York Times,She Survived an Airstrike That Killed Her Family in Gaza,"Eleven-year-old Dareen al-Bayaa lost dozens of her family members in a single airstrike in Gaza. She is one of at least 17,000 children across the territory who have been orphaned or separated from their parents.

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['gaza strip', 'orphan', 'child', 'gaza', 'gaza israel conflict', 'palestine and israel', 'palestine', 'new york times', 'NYT', 'qatar', 'hospital']",2024-02-16 14:00:41,153661.0,6604.0,0.0,1748.0,PT3M37S,hd,false,217.0,11
vGKX_VFGZ2k,The New York Times,The Real Tax Season Villain | NYT Opinion #shorts #taxes #johnnyharris,"Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['Is it harder to file your taxes in America than it is in the rest of the world?', 'Why does it take so long to file taxes in America?', 'Why do so many people use TurboTax to file their taxes?', 'Do most countries have a simple way for citizens to file their taxes?', ""Why doesn't America have a government run portal to file your taxes?"", 'What is intuit free file?', 'The New York Times Opinion', 'Opinion Video', 'Johnny Harris', 'Intuit', 'Turbo Tax', 'Tax season']",2024-02-07 18:03:00,57311.0,2031.0,0.0,129.0,PT51S,hd,false,51.0,12
ZhV4Z76mXrI,The New York Times,"There’s a Tax Season Villain, and It’s Not the I.R.S. | NYT Opinion","It’s the most miserable time of the year: tax season.

Americans are about to spend millions of hours and billions of dollars filing their federal income taxes, and they are pretty sure they know who is responsible for their pain: The misanthropes at the Internal Revenue Service.

But we’re here to convince you that the I.R.S. is not the problem.

Yes, it should be easy to file taxes. And yes, it should be free. That’s how it works in the rest of the developed world, and it could very easily work that way here, too. It is absurd that America’s tax system is so antiquated and complicated that most people must pay someone else to help them pay the government.

So what is standing in the way of progress?

Watch.

Subscribe: http://bit.ly/U8Ys7n
More from The New York Times Video:  http://nytimes.com/video
----------
Whether it's reporting on conflicts abroad and political divisions at home, or covering the latest style trends and scientific developments, New York Times video journalists provide a revealing and unforgettable view of the world. It's all the news that's fit to watch.","['Is it harder to file your taxes in America than it is in the rest of the world?', 'Why does it take so long to file taxes in America?', 'Why do so many people use TurboTax to file their taxes?', 'Do most countries have a simple way for citizens to file their taxes?', ""Why doesn't America have a government run portal to file your taxes?"", 'What is intuit free file?', 'The New York Times Opinion', 'Opinion Video', 'Johnny Harris', 'Intuit', 'Turbo Tax', 'Tax season']",2024-02-07 18:00:17,818297.0,26727.0,0.0,3555.0,PT15M5S,hd,true,905.0,12
nvlGKzHgx1M,The New York Times,"Our Friend is Gone, but Our Resistance in Myanmar Lives On | Op-Docs","San Zaw Htway was an artist, activist, political prisoner and dear friend.

From 2013 to 2017, we lived and worked in Myanmar with San Zaw Htway, who spent 13 years — of a 36-year-sentence — imprisoned under harsh conditions. He died at the end of 2017 after a cancer diagnosis.

San Zaw Htway touched many lives, serving as a dedicated trauma counselor to former political prisoners and teaching children and refugees to make artwork using recycled materials, as he did when he was in prison. After the February 2021 military coup in Myanmar, a Burmese friend wrote to us asking, “What would San Zaw Htway have done in a time like this?”

And so the idea for this short documentary was born.

We asked San Zaw Htway’s loved ones, some of whom are in hiding or are involved in the resistance, to write to him as an act of remembrance and a way of seeking solace and hope in the midst of the military’s brutal crackdown. This film is composed of their words, read by narrators to protect the identity of the writers.

Until the end of his life, San Zaw Htway retained his gentle wisdom and joy; his many years of suffering did not harden him to the world. As the people of Myanmar continue to live under violent military rule, we hope this film will shine a light on his legacy and the Burmese activists who have followed in his footsteps.

- Film and Text by Petr Lom and Corinne van Egeraat

More from The New York Times Video: 
Op-Docs: https://www.nytimes.com/column/op-docs
Subscribe: http://bit.ly/U8Ys7n​​
Watch all of our videos here: http://nytimes.com/video​​
----------
Op-Docs is a forum for short, opinionated documentaries by independent filmmakers. Learn more about Op-Docs and how to submit to the series. Follow The New York Times Opinion section on Facebook, Twitter and Instagram (@NYTopinion).","['what happened during the myanmar military coup?', 'what is the history of myanmar?', 'who are burmese political prisoners?', 'what is the resistance in myanmar?', '2021 military coup in myanmar', 'myanmar', 'burma', 'coups', 'political prisoners', 'protests', 'letters', 'who is San Zaw Htway?', 'San Zaw Htway', 'Petr Lom', 'Corinne van Egeraat', 'democracy', 'Aung San Suu Kyi', 'military junta in myanmar', 'nyt op-docs', 'op-docs', 'short film', 'documentary', 'myanmar resistance', 'freedom']",2024-01-31 14:30:30,21820.0,602.0,0.0,30.0,PT14M33S,hd,false,873.0,24
